,city,price,carat,clarity,color,cut,depth,table,x,y,z
29875,Surat,15047,2.22,SI2,I,Very Good,62.9,59.0,8.2,8.24,5.17
29876,Surat,14239,2.03,SI2,I,Very Good,62.2,54.0,8.11,8.15,5.06
29877,Surat,14298,2.06,SI2,I,Very Good,62.3,57.0,8.12,8.2,5.09
29878,Surat,1105,0.54,SI2,I,Very Good,62.9,57.0,5.18,5.21,3.27
29879,Surat,16558,2.24,SI2,I,Very Good,61.7,57.7,8.37,8.43,5.18
29880,Surat,4195,1.13,SI2,I,Very Good,59.9,57.0,6.76,6.8,4.06
29881,Surat,6115,1.5,SI2,I,Very Good,63.2,52.0,7.28,7.24,4.59
29882,Surat,1977,0.7,SI2,I,Very Good,61.8,58.0,5.65,5.71,3.51
29883,Surat,3464,0.9,SI2,I,Very Good,60.5,56.0,6.22,6.24,3.77
29884,Surat,2003,0.71,SI2,I,Very Good,60.4,59.0,5.76,5.79,3.49
29885,Surat,1938,0.71,SI2,I,Very Good,61.1,56.0,5.75,5.79,3.53
29886,Surat,14603,2.3,SI2,I,Very Good,60.6,60.0,8.51,8.56,5.17
29887,Surat,500,0.38,SI2,I,Very Good,62.7,58.0,4.57,4.61,2.88
29888,Surat,2130,0.78,SI2,I,Very Good,60.6,60.0,5.91,5.93,3.59
29889,Surat,3503,0.9,SI2,I,Very Good,61.5,57.0,6.16,6.19,3.8
29890,Surat,5072,1.22,SI2,I,Very Good,62.9,56.0,6.79,6.84,4.29
29891,Surat,2132,0.78,SI2,I,Very Good,62.5,58.0,5.82,5.89,3.66
29892,Antwerp,11390,2.02,SI2,I,Very Good,63.3,59.0,7.93,8.0,5.04
29893,Antwerp,1801,0.7,SI2,I,Very Good,63.5,56.0,5.63,5.59,3.56
29894,Antwerp,4202,1.11,SI2,I,Very Good,61.1,58.0,6.63,6.69,4.07
29895,Antwerp,5579,1.35,SI2,I,Very Good,58.6,63.0,7.28,7.19,4.24
29896,Antwerp,5371,1.27,SI2,I,Very Good,59.7,57.0,6.99,7.04,4.19
29897,Antwerp,13063,2.03,SI2,I,Very Good,62.8,60.0,7.99,8.05,5.04
29898,Antwerp,4075,1.11,SI2,I,Very Good,63.1,57.0,6.59,6.54,4.14
29899,Antwerp,3885,1.01,SI2,I,Very Good,61.8,60.0,6.34,6.37,3.93
29900,Antwerp,4763,1.18,SI2,I,Very Good,63.5,57.0,6.75,6.8,4.3
29901,Antwerp,6914,1.51,SI2,I,Very Good,63.2,58.0,7.31,7.27,4.61
29902,Antwerp,4950,1.25,SI2,I,Very Good,61.0,60.0,6.93,6.98,4.24
29903,Antwerp,1000,0.57,SI2,I,Very Good,62.1,57.0,5.29,5.33,3.3
29904,Antwerp,1775,0.7,SI2,I,Very Good,63.4,59.0,5.66,5.57,3.56
29905,Antwerp,5654,1.28,SI2,I,Very Good,62.6,58.0,6.87,6.89,4.32
29906,Antwerp,5884,1.03,SI2,I,Very Good,63.5,58.0,6.38,6.4,4.06
29907,Antwerp,7841,1.51,SI2,I,Very Good,60.0,59.0,7.45,7.52,4.49
29908,Antwerp,7441,1.51,SI2,I,Very Good,60.6,60.2,7.32,7.37,4.45
29909,Antwerp,12714,2.03,SI2,I,Very Good,61.2,55.0,8.14,8.26,5.02
29910,Antwerp,4442,1.11,SI2,I,Very Good,62.5,58.0,6.59,6.65,4.14
29911,Antwerp,3099,0.9,SI2,I,Very Good,60.4,58.0,6.25,6.31,3.79
29912,Antwerp,15394,2.54,SI2,I,Very Good,63.5,58.0,8.67,8.56,5.47
29913,Antwerp,1902,0.71,SI2,I,Very Good,61.9,54.0,5.67,5.74,3.53
29914,Antwerp,3882,1.11,SI2,I,Very Good,63.7,58.0,6.57,6.53,4.17
29915,Antwerp,13323,2.01,SI2,I,Very Good,61.8,58.0,8.01,8.05,4.96
29916,Madrid,13892,2.0,SI2,I,Very Good,59.5,61.0,8.16,8.18,4.86
29917,Madrid,14477,2.04,SI2,I,Very Good,62.5,52.0,8.02,8.17,5.06
29918,Madrid,3818,1.01,SI2,I,Very Good,63.1,54.0,6.39,6.35,4.02
29919,Madrid,3792,1.01,SI2,I,Very Good,61.4,63.0,6.33,6.38,3.9
29920,Madrid,13669,2.01,SI2,I,Very Good,59.5,58.0,8.18,8.21,4.88
29921,Madrid,3449,1.04,SI2,I,Very Good,61.6,58.0,6.47,6.58,4.02
29922,London,3057,0.9,SI2,I,Very Good,61.5,61.0,6.13,6.16,3.78
29923,London,4084,1.02,SI2,I,Very Good,62.6,56.0,6.41,6.44,4.02
29924,London,7392,1.5,SI2,I,Very Good,62.7,57.0,7.28,7.35,4.59
29925,London,2329,0.8,SI2,I,Very Good,60.7,56.0,6.01,6.03,3.66
29926,London,1814,0.72,SI2,I,Very Good,63.2,62.0,5.71,5.67,3.59
29927,London,14715,2.02,SI2,I,Very Good,61.9,60.0,8.12,8.06,5.01
29928,London,7139,1.51,SI2,I,Very Good,62.9,58.0,7.24,7.3,4.57
29929,London,9898,1.76,SI2,I,Very Good,62.0,57.0,7.7,7.74,4.78
29930,London,4168,1.11,SI2,I,Very Good,62.6,55.0,6.65,6.71,4.18
29931,London,4455,1.2,SI2,I,Very Good,61.9,59.0,6.77,6.84,4.21
29932,London,7866,1.52,SI2,I,Very Good,59.8,62.0,7.41,7.47,4.45
29933,Luxembourg,4202,1.1,SI2,I,Very Good,60.5,59.0,6.65,6.71,4.04
29934,Luxembourg,12612,2.1,SI2,I,Very Good,60.6,60.0,8.29,8.33,5.04
29935,Luxembourg,1875,0.71,SI2,I,Very Good,63.7,57.0,5.64,5.67,3.6
29936,Luxembourg,7775,1.61,SI2,I,Very Good,60.9,63.0,7.54,7.5,4.58
29937,Luxembourg,480,0.32,SI2,I,Very Good,63.1,58.0,4.41,4.34,2.76
29938,Luxembourg,5916,1.31,SI2,I,Very Good,62.7,58.0,6.88,6.94,4.33
29939,Luxembourg,3769,1.02,SI2,I,Very Good,63.4,57.0,6.37,6.4,4.05
29940,Luxembourg,4405,1.15,SI2,I,Very Good,62.0,58.0,6.69,6.73,4.16
29941,Luxembourg,13865,2.02,SI2,I,Very Good,61.1,61.0,8.08,8.11,4.95
29942,Luxembourg,3006,0.91,SI2,I,Very Good,63.4,58.0,6.08,6.12,3.87
29943,Luxembourg,1105,0.51,SI2,I,Very Good,60.5,56.0,5.23,5.25,3.17
29944,Luxembourg,4083,1.1,SI2,I,Very Good,62.8,57.0,6.56,6.63,4.14
29945,Amsterdam,462,0.28,VS1,I,Very Good,60.9,57.0,4.22,4.25,2.58
29946,Amsterdam,2530,0.76,VS1,I,Very Good,59.8,61.0,5.92,5.96,3.55
29947,Amsterdam,442,0.3,VS1,I,Very Good,61.6,61.0,4.23,4.28,2.62
29948,Amsterdam,1301,0.51,VS1,I,Very Good,62.5,59.0,5.1,5.14,3.2
29949,Amsterdam,5966,1.22,VS1,I,Very Good,61.6,60.0,6.86,6.8,4.21
29950,Amsterdam,2491,0.74,VS1,I,Very Good,62.3,60.0,5.78,5.8,3.61
29951,Amsterdam,9979,1.51,VS1,I,Very Good,60.7,60.0,7.43,7.49,4.53
29952,Amsterdam,3447,0.9,VS1,I,Very Good,62.6,58.0,6.14,6.17,3.85
29953,Amsterdam,2788,0.83,VS1,I,Very Good,61.1,60.0,6.07,6.1,3.72
29954,Amsterdam,442,0.3,VS1,I,Very Good,61.8,63.0,4.26,4.29,2.64
29955,Zurich,810,0.44,VS1,I,Very Good,62.8,56.0,4.83,4.88,3.05
29956,Zurich,2326,0.71,VS1,I,Very Good,62.3,60.0,5.69,5.73,3.56
29957,Zurich,7939,1.37,VS1,I,Very Good,61.8,57.0,7.09,7.14,4.4
29958,Zurich,9343,1.51,VS1,I,Very Good,63.0,59.0,7.28,7.3,4.59
29959,Zurich,2432,0.71,VS1,I,Very Good,62.2,59.0,5.7,5.74,3.56
29960,Zurich,9640,1.51,VS1,I,Very Good,61.8,63.0,7.34,7.28,4.52
29961,Zurich,2129,0.7,VS1,I,Very Good,63.1,54.0,5.61,5.67,3.56
29962,Las Vegas,11879,1.5,VS1,I,Very Good,63.3,54.0,7.26,7.33,4.62
29963,Las Vegas,10824,1.6,VS1,I,Very Good,58.6,58.0,7.66,7.72,4.51
29964,Las Vegas,4516,1.0,VS1,I,Very Good,63.3,55.0,6.39,6.34,4.03
29965,Las Vegas,5444,1.24,VS1,I,Very Good,61.4,63.0,6.89,6.88,4.23
29966,Las Vegas,10164,1.5,VS1,I,Very Good,62.2,59.0,7.27,7.3,4.53
29967,New York City,10349,1.54,VS1,I,Very Good,61.1,63.0,7.43,7.36,4.52
29968,New York City,10523,1.56,VS1,I,Very Good,58.2,59.0,7.65,7.7,4.47
29969,New York City,489,0.31,VS1,I,Very Good,62.8,55.0,4.31,4.35,2.72
29970,New York City,505,0.32,VS1,I,Very Good,59.8,60.0,4.44,4.46,2.66
29971,New York City,2682,0.77,VS1,I,Very Good,62.2,59.0,5.83,5.85,3.63
29972,New York City,668,0.33,VS1,I,Very Good,63.1,56.0,4.4,4.38,2.77
29973,New York City,2905,0.86,VS1,I,Very Good,61.2,58.0,6.1,6.16,3.75
29974,New York City,4033,0.93,VS1,I,Very Good,62.6,59.0,6.17,6.2,3.87
29975,New York City,473,0.3,VS1,I,Very Good,63.0,53.0,4.26,4.31,2.7
29976,New York City,737,0.4,VS1,I,Very Good,62.9,59.0,4.68,4.73,2.96
29977,New York City,2583,0.82,VS1,I,Very Good,63.6,58.9,5.88,5.93,3.76
29978,Paris,608,0.3,VS1,I,Very Good,63.3,59.0,4.23,4.2,2.67
29979,Paris,2655,0.81,VS1,I,Very Good,63.2,59.0,5.9,5.84,3.71
29980,Paris,7584,1.4,VS1,I,Very Good,61.6,59.0,7.17,7.22,4.43
29981,Paris,730,0.43,VS1,I,Very Good,60.9,55.0,4.89,4.99,3.01
29982,Paris,10711,1.55,VS1,I,Very Good,59.0,58.0,7.56,7.63,4.48
29983,Paris,2288,0.73,VS1,I,Very Good,62.4,56.0,5.72,5.76,3.58
29984,Paris,473,0.3,VS1,I,Very Good,62.0,58.0,4.25,4.3,2.65
29985,Paris,12559,1.73,VS1,I,Very Good,62.2,59.0,7.62,7.65,4.75
29986,Paris,791,0.42,VS1,I,Very Good,60.4,60.0,4.82,4.88,2.93
29987,Paris,6819,1.3,VS1,I,Very Good,62.6,57.0,6.92,6.95,4.34
29988,Paris,4790,1.08,VS1,I,Very Good,62.5,57.0,6.51,6.54,4.08
29989,Tel Aviv,648,0.32,VS1,I,Very Good,63.2,54.0,4.42,4.38,2.78
29990,Tel Aviv,3644,0.9,VS1,I,Very Good,62.2,58.0,6.13,6.18,3.83
29991,Tel Aviv,9759,1.5,VS1,I,Very Good,60.4,59.0,7.35,7.42,4.46
29992,Tel Aviv,15335,2.01,VS1,I,Very Good,61.5,62.0,7.94,8.07,4.92
29993,Tel Aviv,3880,0.9,VS1,I,Very Good,62.0,61.0,6.12,6.18,3.81
29994,Tel Aviv,505,0.32,VS1,I,Very Good,62.4,56.0,4.31,4.37,2.71
29995,Tel Aviv,4129,1.01,VS1,I,Very Good,63.1,56.0,6.42,6.36,4.03
29996,Tel Aviv,2198,0.71,VS1,I,Very Good,63.3,58.0,5.68,5.66,3.59
29997,Tel Aviv,2327,0.71,VS1,I,Very Good,63.3,56.0,5.69,5.65,3.59
29998,Tel Aviv,628,0.31,VS1,I,Very Good,63.2,56.0,4.33,4.28,2.72
29999,Tel Aviv,568,0.36,VS1,I,Very Good,60.9,61.0,4.58,4.61,2.8
30000,Tel Aviv,5455,1.03,VS1,I,Very Good,62.9,53.0,6.45,6.5,4.07
30001,Tel Aviv,3580,0.9,VS1,I,Very Good,63.3,59.0,6.1,6.06,3.85
30002,Tel Aviv,2332,0.7,VS1,I,Very Good,62.2,57.0,5.69,5.72,3.55
30003,Tel Aviv,10215,1.51,VS1,I,Very Good,61.1,61.0,7.32,7.37,4.49
30004,Tel Aviv,10032,1.52,VS1,I,Very Good,62.9,59.9,7.27,7.31,4.59
30005,Tel Aviv,10682,1.57,VS1,I,Very Good,62.7,58.0,7.41,7.43,4.65
30006,Dubai,2394,0.7,VS1,I,Very Good,63.2,55.0,5.63,5.58,3.54
30007,Dubai,882,0.4,VS1,I,Very Good,63.5,55.0,4.71,4.67,2.98
30008,Dubai,6754,1.24,VS1,I,Very Good,59.4,58.0,7.04,7.09,4.2
30009,Dubai,473,0.3,VS1,I,Very Good,60.8,59.0,4.3,4.32,2.62
30010,Dubai,473,0.3,VS1,I,Very Good,58.8,61.0,4.38,4.43,2.59
30011,Dubai,2274,0.7,VS1,I,Very Good,62.4,59.0,5.55,5.64,3.49
30012,Dubai,11018,1.59,VS1,I,Very Good,61.2,57.8,7.5,7.52,4.6
30013,Dubai,9519,1.5,VS1,I,Very Good,62.7,59.0,7.19,7.26,4.53
30014,Kimberly,5196,1.1,VS1,I,Very Good,60.8,58.3,6.63,6.68,4.04
30015,Kimberly,2950,0.81,VS1,I,Very Good,62.7,58.0,5.9,5.96,3.72
30016,Kimberly,17877,2.01,VS1,I,Very Good,62.8,59.0,8.02,8.07,5.05
30017,Kimberly,5220,1.13,VS1,I,Very Good,61.7,54.0,6.71,6.74,4.15
30018,Kimberly,668,0.33,VS1,I,Very Good,63.2,57.0,4.4,4.37,2.77
30019,Kimberly,741,0.4,VS1,I,Very Good,61.7,57.0,4.71,4.73,2.91
30020,Kimberly,489,0.31,VS1,I,Very Good,62.8,57.0,4.28,4.32,2.7
30021,Kimberly,18041,2.01,VS1,I,Very Good,62.9,59.0,7.94,8.03,5.02
30022,Kimberly,489,0.31,VS1,I,Very Good,63.0,58.0,4.29,4.32,2.71
30023,Kimberly,9281,1.5,VS1,I,Very Good,60.8,63.0,7.37,7.41,4.49
30024,Kimberly,7893,1.39,VS1,I,Very Good,62.2,57.0,7.17,7.1,4.44
30025,Kimberly,10112,1.58,VS1,I,Very Good,61.8,57.0,7.5,7.56,4.64
30026,Kimberly,1242,0.5,VS1,I,Very Good,63.0,55.0,5.07,5.09,3.2
30027,Kimberly,9857,1.56,VS1,I,Very Good,62.7,58.0,7.42,7.37,4.64
30028,Kimberly,473,0.3,VS1,I,Very Good,60.4,58.0,4.34,4.4,2.64
30029,Kimberly,2226,0.71,VS1,I,Very Good,62.9,59.0,5.68,5.71,3.58
30030,Kimberly,5562,1.29,VS1,I,Very Good,61.1,58.0,6.98,7.03,4.28
30031,Kimberly,4858,1.01,VS1,I,Very Good,59.7,58.0,6.53,6.57,3.91
30032,Kimberly,2401,0.72,VS1,I,Very Good,60.7,56.0,5.78,5.82,3.52
30033,Surat,1317,0.5,VS1,I,Very Good,61.5,55.0,5.12,5.16,3.16
30034,Surat,2294,0.7,VS1,I,Very Good,61.4,57.0,5.72,5.74,3.52
30035,Surat,552,0.35,VS1,I,Very Good,60.7,62.0,4.53,4.59,2.77
30036,Surat,7333,1.3,VS1,I,Very Good,62.1,59.0,6.97,7.01,4.34
30037,Surat,1818,0.62,VS1,I,Very Good,61.8,55.0,5.5,5.53,3.41
30038,Surat,648,0.32,VS1,I,Very Good,63.1,56.0,4.4,4.38,2.77
30039,Surat,5726,1.21,VS1,I,Very Good,60.6,60.0,6.89,6.85,4.16
30040,Surat,5644,1.19,VS1,I,Very Good,59.9,61.0,6.85,6.91,4.12
30041,Surat,9033,1.5,VS1,I,Very Good,62.8,58.0,7.17,7.23,4.52
30042,Surat,397,0.24,VS1,I,Very Good,61.8,56.0,3.98,4.01,2.46
30043,Surat,6726,1.28,VS1,I,Very Good,62.8,57.0,6.9,6.95,4.35
30044,Surat,5322,1.2,VS1,I,Very Good,63.1,58.0,6.7,6.62,4.2
30045,Surat,1971,0.7,VS1,I,Very Good,62.4,58.0,5.62,5.67,3.52
30046,Surat,2332,0.71,VS1,I,Very Good,61.1,57.0,5.75,5.8,3.53
30047,Surat,567,0.3,VS1,I,Very Good,61.8,63.0,4.29,4.26,2.64
30048,Surat,5036,1.12,VS1,I,Very Good,59.6,58.0,6.82,6.77,4.05
30049,Surat,18215,2.09,VS1,I,Very Good,62.9,57.0,8.09,8.13,5.1
30050,Surat,13587,1.83,VS1,I,Very Good,61.9,57.0,7.85,7.91,4.88
30051,Antwerp,1995,0.7,VS1,I,Very Good,63.3,55.0,5.64,5.6,3.56
30052,Antwerp,5866,1.21,VS1,I,Very Good,61.2,58.0,6.85,6.91,4.21
30053,Antwerp,2048,0.72,VS1,I,Very Good,64.0,56.0,5.65,5.73,3.65
30054,Antwerp,1053,0.48,VS1,I,Very Good,62.4,55.0,4.99,5.03,3.12
30055,Antwerp,10602,1.53,VS1,I,Very Good,62.8,55.0,7.35,7.4,4.63
30056,Antwerp,6894,1.42,VS1,I,Very Good,60.1,65.0,7.28,7.2,4.35
30057,Antwerp,16914,2.01,VS1,I,Very Good,62.9,62.0,7.98,8.02,5.03
30058,Antwerp,2405,0.7,VS1,I,Very Good,61.4,57.0,5.71,5.74,3.52
30059,Antwerp,5148,1.14,VS1,I,Very Good,63.3,56.0,6.68,6.6,4.2
30060,Antwerp,4878,1.1,VS1,I,Very Good,61.0,59.0,6.65,6.67,4.06
30061,Antwerp,921,0.39,VS1,I,Very Good,63.1,58.0,4.68,4.61,2.93
30062,Antwerp,6652,1.2,VS1,I,Very Good,62.8,54.5,6.75,6.79,4.25
30063,Antwerp,9823,1.53,VS1,I,Very Good,59.3,58.0,7.5,7.54,4.46
30064,Antwerp,6167,1.2,VS1,I,Very Good,62.4,56.0,6.78,6.74,4.22
30065,Antwerp,3734,0.91,VS1,I,Very Good,61.9,57.0,6.19,6.24,3.85
30066,Antwerp,5451,1.18,VS1,I,Very Good,62.2,57.0,6.72,6.76,4.19
30067,Antwerp,2441,0.72,VS1,I,Very Good,63.8,59.0,5.63,5.71,3.62
30068,Antwerp,17068,2.01,VS1,I,Very Good,59.8,63.0,8.14,8.11,4.86
30069,Madrid,5293,1.06,VS1,I,Very Good,58.5,58.3,6.66,6.79,3.94
30070,Madrid,2353,0.74,VS1,I,Very Good,63.4,57.0,5.81,5.76,3.67
30071,Madrid,1262,0.52,VS1,I,Very Good,61.5,56.3,5.16,5.19,3.18
30072,Madrid,18127,2.04,VS1,I,Very Good,61.8,60.0,8.11,8.21,5.04
30073,Madrid,4756,1.01,VS1,I,Very Good,62.2,60.0,6.39,6.35,3.96
30074,Madrid,3844,0.9,VS1,I,Very Good,62.6,58.0,6.09,6.15,3.83
30075,Madrid,473,0.3,VS1,I,Very Good,62.9,58.0,4.26,4.29,2.69
30076,Madrid,14792,2.01,VS1,I,Very Good,63.5,59.0,8.03,7.93,5.07
30077,Madrid,2385,0.75,VS1,I,Very Good,63.3,57.0,5.82,5.74,3.66
30078,Madrid,606,0.38,VS1,I,Very Good,60.1,60.0,4.66,4.72,2.82
30079,Madrid,10336,1.57,VS1,I,Very Good,59.7,61.0,7.51,7.62,4.52
30080,London,17751,2.01,VS1,I,Very Good,59.7,63.0,8.24,8.15,4.89
30081,London,813,0.44,VS1,I,Very Good,61.9,57.0,4.86,4.89,3.01
30082,London,473,0.3,VS1,I,Very Good,62.9,59.0,4.22,4.3,2.68
30083,London,7031,1.27,VS1,I,Very Good,60.6,59.0,7.04,6.96,4.24
30084,London,6192,1.2,VS1,I,Very Good,62.6,59.0,6.69,6.73,4.2
30085,Luxembourg,608,0.3,VS1,I,Very Good,63.4,54.0,4.32,4.29,2.73
30086,Luxembourg,3484,0.9,VS1,I,Very Good,63.5,57.0,6.06,6.03,3.84
30087,Luxembourg,8918,1.51,VS1,I,Very Good,61.1,63.0,7.38,7.32,4.49
30088,Luxembourg,2411,0.7,VS1,I,Very Good,63.1,57.0,5.67,5.59,3.55
30089,Luxembourg,737,0.4,VS1,I,Very Good,63.0,56.0,4.68,4.72,2.96
30090,Luxembourg,608,0.3,VS1,I,Very Good,63.5,57.0,4.29,4.24,2.71
30091,Amsterdam,4639,1.09,SI1,I,Very Good,63.2,59.0,6.54,6.5,4.12
30092,Amsterdam,394,0.3,SI1,I,Very Good,61.4,58.0,4.3,4.33,2.65
30093,Amsterdam,1035,0.5,SI1,I,Very Good,62.5,57.0,5.06,5.09,3.17
30094,Amsterdam,1175,0.56,SI1,I,Very Good,61.8,56.0,5.22,5.3,3.25
30095,Amsterdam,445,0.26,SI1,I,Very Good,59.2,60.0,4.2,4.24,2.5
30096,Amsterdam,15249,2.0,SI1,I,Very Good,58.5,58.0,8.24,8.28,4.83
30097,Amsterdam,4255,1.06,SI1,I,Very Good,62.8,56.0,6.47,6.52,4.08
30098,Amsterdam,3378,0.95,SI1,I,Very Good,63.5,58.0,6.19,6.16,3.92
30099,Amsterdam,1180,0.57,SI1,I,Very Good,62.5,58.0,5.22,5.27,3.28
30100,Amsterdam,2502,0.71,SI1,I,Very Good,60.0,56.0,5.86,5.83,3.51
30101,Amsterdam,4788,1.14,SI1,I,Very Good,63.5,56.0,6.62,6.58,4.19
30102,Amsterdam,5190,1.21,SI1,I,Very Good,61.2,62.0,6.81,6.84,4.18
30103,Amsterdam,394,0.3,SI1,I,Very Good,61.6,62.0,4.27,4.3,2.64
30104,Amsterdam,4197,1.06,SI1,I,Very Good,62.7,56.0,6.46,6.5,4.06
30105,Amsterdam,2425,0.79,SI1,I,Very Good,62.5,57.0,5.89,5.91,3.69
30106,Amsterdam,2058,0.7,SI1,I,Very Good,59.4,62.0,5.77,5.82,3.44
30107,Amsterdam,1257,0.59,SI1,I,Very Good,61.7,55.2,5.39,5.41,3.33
30108,Amsterdam,15769,2.14,SI1,I,Very Good,61.3,61.0,8.28,8.32,5.09
30109,Amsterdam,4586,1.16,SI1,I,Very Good,62.9,58.0,6.64,6.69,4.19
30110,Amsterdam,10761,1.73,SI1,I,Very Good,61.2,60.0,7.65,7.67,4.69
30111,Amsterdam,5257,1.2,SI1,I,Very Good,63.2,58.0,6.71,6.75,4.25
30112,Amsterdam,18119,2.33,SI1,I,Very Good,60.7,56.0,8.55,8.61,5.21
30113,Amsterdam,765,0.4,SI1,I,Very Good,63.2,54.0,4.69,4.67,2.96
30114,Zurich,1918,0.7,SI1,I,Very Good,62.7,56.0,5.64,5.68,3.55
30115,Zurich,2352,0.74,SI1,I,Very Good,63.8,58.0,5.72,5.76,3.66
30116,Zurich,4794,1.01,SI1,I,Very Good,63.5,53.0,6.32,6.4,4.04
30117,Zurich,5211,1.2,SI1,I,Very Good,62.9,57.0,6.73,6.78,4.25
30118,Zurich,2348,0.78,SI1,I,Very Good,63.5,57.0,5.79,5.86,3.7
30119,Zurich,1890,0.7,SI1,I,Very Good,63.8,59.0,5.56,5.6,3.56
30120,Zurich,1052,0.51,SI1,I,Very Good,63.1,56.0,5.14,5.06,3.22
30121,Zurich,4166,1.01,SI1,I,Very Good,62.9,58.0,6.34,6.37,4.0
30122,Zurich,394,0.3,SI1,I,Very Good,61.9,61.0,4.27,4.29,2.65
30123,Zurich,15140,2.01,SI1,I,Very Good,58.9,63.0,8.22,8.16,4.82
30124,Zurich,3685,0.93,SI1,I,Very Good,58.9,60.0,6.43,6.48,3.8
30125,Zurich,6686,1.31,SI1,I,Very Good,62.6,59.0,6.97,6.86,4.33
30126,Zurich,8408,1.5,SI1,I,Very Good,63.1,54.0,7.34,7.31,4.62
30127,Zurich,1088,0.52,SI1,I,Very Good,62.4,55.0,5.1,5.12,3.19
30128,Zurich,2147,0.7,SI1,I,Very Good,62.2,55.0,5.62,5.67,3.51
30129,Zurich,4193,1.04,SI1,I,Very Good,63.2,54.0,6.49,6.42,4.08
30130,Zurich,4538,1.0,SI1,I,Very Good,63.3,56.0,6.27,6.36,4.0
30131,Zurich,1135,0.54,SI1,I,Very Good,63.2,57.0,5.17,5.21,3.28
30132,Zurich,9664,1.52,SI1,I,Very Good,62.0,58.0,7.34,7.4,4.57
30133,Las Vegas,10823,1.74,SI1,I,Very Good,58.7,60.0,7.84,7.9,4.62
30134,Las Vegas,4404,1.21,SI1,I,Very Good,63.3,60.0,6.76,6.69,4.26
30135,Las Vegas,4212,1.01,SI1,I,Very Good,62.7,56.0,6.36,6.43,4.01
30136,Las Vegas,4693,1.01,SI1,I,Very Good,61.4,62.0,6.39,6.45,3.94
30137,Las Vegas,10681,1.71,SI1,I,Very Good,62.4,59.0,7.63,7.6,4.75
30138,Las Vegas,17160,2.22,SI1,I,Very Good,62.4,55.0,8.29,8.35,5.19
30139,Las Vegas,10341,1.7,SI1,I,Very Good,63.1,57.0,7.51,7.46,4.72
30140,Las Vegas,8081,1.5,SI1,I,Very Good,63.5,59.0,7.16,7.08,4.52
30141,Las Vegas,2141,0.71,SI1,I,Very Good,61.5,58.0,5.67,5.72,3.5
30142,Las Vegas,4785,1.2,SI1,I,Very Good,61.7,56.0,6.82,6.76,4.19
30143,Las Vegas,408,0.31,SI1,I,Very Good,60.7,60.0,4.33,4.37,2.64
30144,Las Vegas,4412,1.01,SI1,I,Very Good,63.5,59.0,6.36,6.31,4.02
30145,Las Vegas,8794,1.52,SI1,I,Very Good,63.7,58.0,7.23,7.3,4.63
30146,Las Vegas,554,0.32,SI1,I,Very Good,63.1,56.0,4.39,4.36,2.76
30147,Las Vegas,5855,1.23,SI1,I,Very Good,63.1,56.0,6.91,6.79,4.32
30148,Las Vegas,15153,2.03,SI1,I,Very Good,62.9,57.0,8.02,8.06,5.06
30149,Las Vegas,3211,0.9,SI1,I,Very Good,63.1,54.0,6.13,6.16,3.88
30150,New York City,3274,0.9,SI1,I,Very Good,61.7,58.0,6.17,6.21,3.82
30151,New York City,5046,1.24,SI1,I,Very Good,62.5,57.0,6.84,6.89,4.29
30152,New York City,4356,1.1,SI1,I,Very Good,62.7,58.0,6.54,6.58,4.11
30153,New York City,4072,1.01,SI1,I,Very Good,63.4,62.0,6.25,6.18,3.94
30154,New York City,2141,0.71,SI1,I,Very Good,58.9,59.0,5.78,5.84,3.42
30155,New York City,3176,0.9,SI1,I,Very Good,61.8,58.0,6.2,6.26,3.85
30156,New York City,4759,1.01,SI1,I,Very Good,62.9,58.0,6.36,6.4,4.01
30157,New York City,10680,1.7,SI1,I,Very Good,61.9,62.0,7.52,7.58,4.67
30158,New York City,14057,2.0,SI1,I,Very Good,63.6,57.0,7.9,7.99,5.05
30159,New York City,3927,1.02,SI1,I,Very Good,62.9,58.0,6.36,6.42,4.02
30160,New York City,523,0.31,SI1,I,Very Good,63.5,56.0,4.32,4.28,2.73
30161,New York City,3730,0.9,SI1,I,Very Good,60.6,56.0,6.23,6.28,3.79
30162,New York City,8214,1.51,SI1,I,Very Good,63.5,57.0,7.19,7.24,4.58
30163,New York City,14811,2.01,SI1,I,Very Good,62.8,60.0,7.99,8.04,5.03
30164,New York City,4640,1.1,SI1,I,Very Good,61.2,61.0,6.61,6.66,4.01
30165,New York City,3573,1.1,SI1,I,Very Good,63.5,57.0,6.55,6.53,4.15
30166,New York City,5771,1.29,SI1,I,Very Good,63.6,57.0,6.88,6.92,4.39
30167,New York City,9494,1.56,SI1,I,Very Good,61.3,57.0,7.48,7.54,4.6
30168,Paris,581,0.38,SI1,I,Very Good,60.2,60.0,4.65,4.68,2.81
30169,Paris,7140,1.5,SI1,I,Very Good,60.2,63.0,7.38,7.33,4.43
30170,Paris,5522,1.2,SI1,I,Very Good,62.6,59.0,6.75,6.71,4.21
30171,Paris,8901,1.66,SI1,I,Very Good,63.0,57.0,7.45,7.5,4.71
30172,Paris,4200,1.0,SI1,I,Very Good,63.3,58.0,6.34,6.3,4.0
30173,Paris,17323,2.04,SI1,I,Very Good,62.9,54.0,8.16,8.08,5.1
30174,Paris,4537,1.1,SI1,I,Very Good,62.0,59.0,6.54,6.59,4.07
30175,Paris,5463,1.29,SI1,I,Very Good,62.2,58.0,6.94,6.99,4.33
30176,Paris,2316,0.76,SI1,I,Very Good,57.5,62.0,6.03,6.08,3.48
